Dub Pistols feat. TK & JMS,London,1985,1988
Columbia Symphony Orchestra;Igor Stravinsky,,1990,2009
Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,,1976,1996
Michelle Wright,Morpeth,1962,1983
Os Gaiteiros de Soutelo,,1966,2001
John Van Tongeren,,1994,2013
Toby Love featuring Julio Voltio,US,1997,1997
Tony Malone And The Rapparees,,1969,2010
Yolandita Monge,,2017,2017
U.K. Subs,UK - England - Yorkshire,1990,1993
The Lord Henry,Texas,1990,1995
Way Out West,Bristol,1969,1997
QBO,,1959,1977
A Different Breed of Killer,,1990,2010
Nouvelle,,1986,2003
Bill Cosby,Philadelphia,1956,1982
MIMS Featuring J. Holiday,New York,1960,1983
RUN-DMC vs. Jason Nevins,,1969,2012
Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo SorozA!bal,,1975,1980
Georgia Satellites,Atlanta,2010,2015
Orlando Pops Orchestra and Andrew Lane,,1974,2001
Dennis O'Neill,,2010,2014
Talib Kweli,Brooklyn,2001,2017
Ned Miller,Raines,1945,1973
Inspector 9,Florida,1993,1998
deadboy & the Elephantmen,Houma,2004,2012
Aurlus MabA(c)lA(c),,1999,2014
Tha Alkaholiks,Los Angeles,1978,1995
Moist,Vancouver,2010,2014
Harald Kloser,,1980,1990
Angela Stewart,,2010,2016
Dons,Boston,1996,2008
The Business,London,1998,2009
Del Horno,,1972,2002
Dells,Chicago,1955,1965
Dilated Peoples Featuring Devin The Dude,Los Angeles,1989,2012
Stellar Kart,,1957,1986
Magnatune Compilation,,1995,2011
Jessica Myrberg,,1957,1977
Russell Malone,Albany,1996,2011
Diego Vasallo,,1966,1999
Grandmaster Flash,Barbados,1987,2006
Joell Ortiz,Brooklyn,2016,2016
Nik & Jay,,1957,2003
Vicious Mary,,1962,1976
Oscar Lima,,1997,2017
Harry Gregson-Williams,,1986,2009
Rockit,,1970,1970
Bob McKenzie / Doug McKenzie,,1975,2003
Constance Demby,California - SF,1976,2004
David Robertson,Canberra,2006,2014
Birds of Prey,,1993,2005
Unwritten Law,California,1998,2003
Laurindo Almeida / Charlie Byrd,Sao Paulo,1952,1979
Tarheel Slim,Wilson,2015,2016
Little Jr. Parker,Clarksdale,1957,1974
Dan Moretti,Mass. - Boston,1960,1975
Speech,Milwaukee,1984,2005
Billy Higgins,Los Angeles,1996,2007
Smokin' Joe Kubek & Bnois King,,1979,1995
Junior M. A. F. I. A.,NEW YORK,1978,1986
50 Cent / Mobb Deep,Queens,1985,2016
Pegy Zina,,1982,2010
Shangri Las,Queens,1998,2015
The Four Pennies,,2001,2005
Jah Wobble & Bill Laswell,New York City (Salem,1963,1986
Leana,California - LA,2017,2017
Vonray,Pittsburgh,1990,2016
THE AD LIBS,Newark,1966,2015
Jill Paquette,,2012,2015
PRE,,1987,2010
Gabriela Anders,NY - New York City,1981,1998
Hunters,Cardiff,1982,1996
Sivuca & Camerata BrasAlica,Itabaiana,1968,2013
Theodore Shapiro,,1993,2017
Jere McAllister,,1982,2005
Faith Hill & Tim McGraw,Jackson,1991,2017
Jimmy McCracklin,St. Louis,2008,2015
Mister Ries,,1991,2011
Bullethole,,2008,2008
Lady GaGa,New York City,2006,2014
Blackbyrds,,1998,2015
Big Rich featuring Devo,New Jersey,1974,2017
Johann KAPhnich,,2004,2004
Flexy,,1974,1995
Valient Thorr,Venus,1986,2012
Northern State,Long Island,1990,2008
Patience Dabany,Libreville,1988,2013
Marcio Faraco,,1991,2007
Akissa,,1957,1979
Eric B. & Rakim,,1978,1995
Isabelle Adjani,,1975,2000
Urge Overkill,,1987,2006
ZTrip,,2008,2008
Murphy Lee / Zee,St. Louis,1992,2011
Leaders Of The New School,Uniondale,1975,2002
Esperanza Spalding / Leo Genovese,,2005,2010
Roy Roberts,Livingston,1979,2004
Stone Temple Pilots,,2000,2014
Damita,,1977,1993
Dark Distant Spaces,NY - New York City,1952,1998
Mint Condition,Minneapolis,1991,2006
Sukhwinder Singh;Jaspinder Narula,,1984,1986
Shay Torrent,,2012,2014
We Five,Mt. San Antonio College,1997,1997
Erin O'Donnell,,1963,1976
Serge Desaunay,,1997,1997
Los Cumbieros Del Sur,Mexico,2012,2017
Eagles Of Death Metal,,2005,2012
Bimbo Band,,2006,2012
The Even Dozen Jug Band,,1970,2008
Opals,,1971,1995
Emit,Oklahoma,1970,2001
Goose,Ohio,1998,2015
Leo Dan,Atamisqui,1954,1973
Mil featuring Petey Pablo,,1986,1989
Rockabye Baby!,Los Angeles,1951,1977
Ned Nash Orchestra,,1993,2006
Beatnuts with Lil' Donny,,2004,2010
Motograter,Santa Barbara,1991,2004
The Funeral Pyre,California - LA,1989,2015
Barry Goldberg,,1978,2000
Jean Ferret,,1982,1997
The Summer Obsession,Jacksonville,1988,2012
Dabbler,Vancouver,1976,1981
Messy Marv,California - SF,1973,1998
Beth Nielsen Chapman,Harlington,1984,2007
The Rambos,,1958,2004
Emile Vacher,,1952,1979
Wanda De Sah,,1978,1989
The Radio Department,Lund,1989,2010
Matt Redman,,2001,2013
Go Fish,Twin Cities,1957,1972
Jody Bernal,,2008,2016
Busta Rhymes feat. Linkin Park,East Flatbush,1990,1990
Annie Philippe,,1983,1989
Mychael Danna & Jeff Danna,,2007,2014
Grey Area,,1981,2004
Lot Lorien,Varna,1990,2017
Khold,Oslo,1967,1976
Banda La Bocana,,1964,1986
George Hamilton IV,Winston-Salem,1952,1960
Orquesta America,,1982,2011
The Golden Age Orchestra_ Paul SummerA ,,1987,1997
Danny Barnes,Texas,2003,2005
Premiums,,1968,1975
David Jalbert,Mascouche,1965,1966
Cassidy featuring Swizz Beatz,Philadelphia,2007,2017
Joy Enriquez,,2000,2014
The Stems,Australia,2013,2016
Julio Iglesias Jr,Madrid,1998,2013
Big One,London,1949,1969
Nicole Mullen,,2013,2014
Irtio,,1953,1999
Groupa,Sweden,1985,2016
Gene Autry,Tioga Springs,1951,1980
GAPsta Ekman / Tage Danielsson,,1953,1991
Spunk,,1997,2007
Mariachi Silvestre Vargas,,1986,2006
Cedric Gervais feat. Second Sun,,1970,2003
Julio Iglesias Jr.,Madrid,1957,1999
Cornel Campbell,Jamaica,1981,1991
Brooke White,,2006,2009
Bravehearts featuring Nas and Jully Black,,1963,1975
Tones On Tail,,1981,2009
Dictafone,,1972,1998
X-ecutioners featuring M.O.P.,New York,1989,2014
Frost,Birmingham,2010,2015
Bingo Players,,1960,2009
Hal Russell,Detroit,1990,1998
Molesta Ewenement,Warszawa,1977,1998
Chico Cesar,,1998,2013
Reach 454,New York,1990,2013
Jude Cole,East Moline,1955,1988
Dub Pistols feat. TK & Ashley Slater,London,2005,2009
Paris_ Texas,Madison,1987,2002
Bob Willis,Kosse,1992,2008
New Direction,CHICAGO,1986,2002
Eiffel 65,,1979,2017
Jaco & Mixxmaster,,1993,2011
Chico Hamilton Quintet,,1969,2002
Mad Are Sane_ The,,1980,1988
Crowbar,Louisiana,2012,2015
Abrar - Ul - Haq,,1996,2003
Mary Black & General Humbert,Ireland,1984,2009
Moros Eros,Marietta,1990,2017
Jean Corti,,1991,2017
Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,New York,1961,1963
David Zinman,,1994,2008
Salt-N-Pepa,,1968,1997
Captain Beefheart & The Magic Band,,1983,2007
The Flesh,Brooklyn,2014,2015
BA1/4lent Ceylan,,1948,1975
Kris Gruen,NY - New York City,1972,2016
Bonita,jakarta,1979,1980
Betika_ Daouda,UK - England - South East,1960,1992
Billy Pilgrim,Georgia,1981,2007
Porno For Pyros,MILWAUKEE,2013,2013
The Ronettes,New York,1983,2012
My Little Airport,Hong Kong,1990,2004
JosA(c)lito,Jaen,1949,1972
Angelo Badalamenti / Keira Knightley,New Jersey,2012,2012
Markus,Kentucky,1995,2002
Usher Featuring The Nu Beginning,Atlanta,1992,2011
Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,New York,1989,1990
Hoodfellas,,1969,1975
Mighty Joe Young,Shreveport,1989,1998
Lari White,Dunedin,1964,1966
George Schuller,NY - New York City,1985,2001
IMISKOUBRIA featuring Etsi De,,1994,2008
Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,New York,1994,2012
DJ Clue / Fabolous Sport,New York,1992,1993
Bobaflex,Huntington,2004,2016
Tha Liks,,1989,2014
Hins Cheung,,2003,2011
Anita Kerr,Memphis,1972,1978
Adrenalin O.D.,,1983,2015
Joe Graves & The Diggers,,1968,1982
Dean Evenson,,2016,2017
Vincent Bruley,,1992,2006
Arctique,,1975,1982
Lacy J. Dalton,Bloomsburg,1991,2010
Cassius Clay,New Jersey,1993,1996
Henri Rene And His Orchestra,,1985,1985
Disco D feat. Lola Damone & Helluva,St. Louis,2005,2005
Black Box,Illinois,2010,2011
Monika_ Wolfgang,Greece,2005,2016
Death Cab for Cutie,,1997,2009
High Strung_ The,Detroit,1994,2003
Four Tet,,2000,2013
Dale Russ / Finn MacGinty,,1981,2017
Axe,Tyneside,1979,1984
Joe Derrane_ Frankie Gavin_ Brian McGrath,,1994,2002
Truckfighters,Arebro,1999,2011
Eugene McDaniels,Kansas City,2003,2005
The Five Stairsteps,Chicago,1994,2009
G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,ABD,2005,2007
Lighthouse Family,Newcastle,1981,2011
X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,,2000,2012
Socialburn,,1998,2017
Roger Miller,Fort Worth,2016,2016
Sal Mineo,,2003,2014
Vinylbase,,1995,1995
Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,,2013,2013
Panic! At The Disco,Las Vegas,1995,2011
Eduardo Fernandez,,1997,1997
Los Cisnes,Teoc,1980,1988
Defari,,1991,2003
Dario Marianelli,,2007,2014
Paul Stanley,Queens,1975,2006
Liam O'Flynn,,1977,1997
The California Cajun Orchestra,,2009,2012
LaWanda Page,,2006,2011
Mariah Carey Featuring Da Brat & JD,New York,1985,1998
Steve Harvey,Georgia,1949,1974
Bruno Sanfilippo,Buenos Aires,1989,2012
Rainforest Trio,Florida,1997,2007
Deepface,,1991,2002
T.I.,Atlanta,1984,2017
Britny Fox,Philadelphia,1974,2016
Power Pill Fist,,1994,2013
Year of Desolation,,1989,2015
Olive,United States,2011,2015
Tim Hornsby,,2005,2011
Peter Hunningale,,2005,2016
Nicolas Bacchus,,1987,2009
David Benoit,Bakersfield,1985,2013
32 Leaves,Arizona,1990,2014
Barbara Carr,St. Louis,1961,2006
Louie Ramirez,New York,1963,1978
Tito PuentA(c),New York,1976,2013
Orenda,,1965,1990
DJ Primo,Texas,2012,2012
The Advantage,Nevada City,1962,2009
Pepe Romero,,1958,1967
The Maine,Maine,1995,2015
Major Lazer,,1978,2011
Jimmie Vaughan,Dallas,1986,2010
Toby Love,US,1999,2015
Camerata Brasil,,1996,2017
Wyclef Jean featuring Prodigy of Mobb Deep,Croix-des-Bouquets,1987,2005
El Barrio,Spanish Harlem,2013,2017
Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,,1960,1973
TAKARU,,1988,2014
Morton Gould,Richmond Hill,2009,2013
The Wilburns,,1968,1979
Dann Huff,Nashville,2004,2010
T Lavitz,,1967,1988
Samy Deluxe,,1997,2007
Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,,1988,2016
The Abominable Iron Sloth,Sacramento,2005,2007
Josh Mullins,,2000,2013
The Capitol Years,,1948,1970
Cyndi Wang,,1987,2012
Eleanor McEvoy,Dublin,1977,2002
Population Reduction,,1949,1974
Fajardo,,1985,2015
Marcel Azzola,,2012,2013
Meiway,,2014,2015
The Fool'S Nose,,1979,2008
Mike Jones,Houston,1961,2007
Harry Choates,Rayne,1988,2017
Iggy And The Stooges,Ann Arbor,1966,1990
The Allies,Washington,1962,1979
Sheek Louch,BROCKTON,1999,2017
Papp'os Blues,,1995,2014
Renato Borghetti,Brazil,1984,2014
Throw The Fight,Minnesota,1994,2014
Donna Ares,,1976,2007
John P. Kee,CHARLOTTE,1950,1973
Nolwenn Leroy,St. Renan,1989,2010
The Primitives,Oxford,2005,2017
The Chico Hamilton Quintet,,2005,2005
AUDIO.3,,1965,2005
Pedro Garcia & His Del Prado Orchestra,,2001,2004
Fleet Foxes,PHILADELPHIA,2007,2011
Elliot Smith,,2001,2011
AndraA(c) Crouch & Solid Gospel,Pacoima,2013,2013
Murderdolls,HOLLYWOOD,1993,2003
Human Disease,,2004,2012
Dottie West,McMinnville,1989,1999
Buckeye Politicians,Ohio,2007,2017
First Blood,San Francisco,1991,2011
Daddy Yankee / May-Be,Puerto Rico,1991,2009
Carlton Livingston,St,1962,1972
Mac Dre,CALIFORNIA,1967,2011
Christian adam,,1955,2000
Nikos Kalaintzis,,1962,1996
Denise Ho,,2000,2001
Daywind Studio Musicians,Minnesota,1985,2004
Love and Rockets,,1985,2014
Billy Walker,Ralls,1977,2002
LL Cool J / Amil,Bayshore,1986,2008
Gato Perez,,1972,1974
GZA/The Genius,,1990,2005
Arthur Fiedler,Boston,2016,2016
Poptart Monkeys,Harrisburg,1950,1979
Melissa Auf der Maur,,2009,2015
Kill The Client,Dallas TX,1993,2010
Lil Boosie & Webbie,,2005,2017
Willie Colon,New York,1990,2007
Endres,,1982,2001
Annie Minogue Band,NY - New York City,1973,2015
J-MACK,Indiana,1956,1993
Alias,Georgia,2008,2015
Donna Fargo,Mount Airy,1996,2001
Roger Creager,,1987,2008
System of a Down,Los Angeles,1999,2011
Clannad,Ireland,2015,2016
Session Americana,United States,1996,2012
DJ Guy,,2004,2009
Dexy's Midnight Runners,Birmingham,1960,1994
Moving Cloud,,1991,2013
Johnny Vicious,,1965,2013
The Fire Theft,,1990,2013
Africando All Stars,,1998,2016
Lupe Fiasco feat. GemStones,Chicago,1980,2016
Minnie Riperton,,1951,1985
Lightforce,AUSTRALIA,1977,1991
Sean Paul,Jamaica,2005,2015
Jacques Ferchit,,1951,1993
Gunther & the Sunshine Girls,,1989,2004
Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,Chuckatuck,1976,1999
Los DelinqA1/4entes,Jerez De La Frontera (CA!diz),1990,2013
Daler Mehndi;Chitra,,1958,2003
Jericho,Toronto,1979,1988
TYR,,1983,2006
Kalibas,,1987,2006
DJ Rashad featuring DJ Chi Boogie,,1953,1993
Temple Of The Dog,,1989,2015
Derek Bailey,Sheffield,1966,1980
Geiom,,1981,2004
Spooky Tooth / Mike Harrison,Great Britain / UK,1953,1979
Republica,London,1991,2001
Bruce Robison,Texas,1971,2012
Big Daddy Kane,Brooklyn,1991,2007
A-Mei,,2000,2016
Joe Turner / Pee Wee Crayton / Sonny Stitt,Mississippi,1978,1996
Xzibit,Los Angeles CA,1976,1997
Les Witches,,2004,2014
Manuel & The Music Of The Mountains,,2004,2006
Paris Musette,,1986,1988
Taal,,1985,2001
Egberto Gismonti,,1969,2002
Click / Click_ M_Ferri,Maryland,2006,2012
Luciano,Jamaica,1978,2014
Rakim feat. Tracey Horton,Long Island,1998,2016
Vincenzo,Marseille,2010,2012
Triana Pura,,1977,1992
Maria & Margot Hellwig/Die Garmischer AlpenjA$?ger,NY - New York City,1964,2010
YAPlintu,,1976,2005
Percy Faith & Felicia Sanders,Toronto,2011,2014
Frank Vignola,,2010,2017
Savoy Brown,United Kingdom,1977,1996
Shaggy / Brian & Tony Gold,Kingston,1998,2002
Tri Atma,,1957,1958
A Day To Remember,SALINAS,1973,1994
Namatjira,,1993,1993
Jack Orsen feat. Fumanschu_ Justus,,1999,2012
Sensations,Philadelphia,2001,2006
Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,,2009,2011
The Small Knives,,1988,2012
Eclier,,2011,2016
Billy Murray,,1957,1988
Groupa Med Lena Willemark,Sweden,1975,1980
Clockwise,CANADA - Ontario,1985,2006
Orthrelm,,1999,2010
Len Barry,Philadelphia,2005,2010
Orquesta Romantica de La Habana,Amityville,1972,2009
Rhian Lois,,1988,2012
Sounds Of Blackness,Minneapolis/St. Paul,1980,1999
Mr. Blue,Delaware,1988,2015
Parallel Sound,,2009,2013
Leroy Huston,Chicago,1968,1999
For Squirrels,,1988,2015
Sunidhi Chauhan / Anu Malik / Jatin Sharma,,1951,1978
The Blind Boys Of Alabama,Talladega,1991,2011
Princess Lover,Martinique French,1987,2017
Antigone Rising,New Jersey,1987,2016
Crusaders,,1957,1995
Karnig Sarkissian,United States,1948,1983
Proficy,Pennsylvania,1968,1980
Marvin Hamlisch;John Lithgow;Jeffrey Huard,New York,1963,2009
Tony Tuff,,2006,2014
Caramell,Sweden,1997,2000
Winston McAnuff_ The Bazbaz Orchestra,,1990,2016
Cedric Myton,,1948,1993
Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,,1997,2002
Mick Clarke,,1994,2008
Olga TaA+-A3n,,2000,2012
Ebru Yasar,,2004,2011
Ultimate Tracks,Dearborn,2003,2003
Chacho,New Mexico,2001,2016
Edelweiss,,1991,1991
Edmundo Ros & His Orchestra,Venezuela,1996,2009
Guaco,Maracaibo,1997,2005
Louisa Mark feat. Kevin Henry,,1964,2006
Timo Maas featuring MC Chikaboo,,1987,2015
Havok,,2002,2008
Los Salvajes,,1977,1988
BMX Bandits,Scotland,2002,2009
Rustless,,1973,2000
Julissa,Texas,1998,1998
Marc Dorsey,,1989,2017
Plaza,,2000,2012
Jim Jones / Chink Santana,New Mexico,2003,2006
Giorgos Marinis,,2011,2014
X-ecutioners featuring Tom Tom Club & Biz Markie,New York,1990,2012
3 of Hearts,,1984,2006
Ciaran Byrne,,2006,2013
Hollowtip,Pennsylvania,1966,1985
Pete Bamboo,,1950,1986
The Token,Brooklyn,1978,2000
Kurtis Blow,Harlem,1970,1996
Portobello,,1953,1975
One Be Lo,Detroit MI,2017,2017
Bodies In the Gears of the Apparatus,,2001,2006
Ice & Breeze,Tennessee,1974,1989
Jean-Jacques Goldman;Edith Lefel;Malavoi,Paris,1976,1993
Irish Tenors,,1974,1978
Clarence Gatemouth Brown,Vinton,1970,2006
MichA"le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti,,2015,2015
Necrodaemon,,2017,2017
Big Audio Dynamite,London,1979,2015
Sound Field,,2015,2015
Heavy D,Jamaica,1994,2009
Crucial Conflict,Chicago,1994,2011
The Mighty Mighty Bosstones,Boston,1981,2009
RIDDLIN' KIDS,Austin,1998,2009
Los Del Rio_ The D.E.Y.,,1963,1992
Eumir Deodato,,1969,1972
Anane,,1956,1988
Naughty By Nature featuring Phiness,East Orange,1990,2003
Mum,,1976,1980
The Sonics_ Charlie & The Tunas,Tacoma,1995,2005
Yndio,,2004,2009
Sukshinder Shinda,,1965,1967
Liquid Spill,GERMANY,1990,2005
The Beatles / Tony Sheridan,Liverpool,1949,1969
Nora,Morris Plains,1948,1995
Scweez,California - SF,2017,2017
FlA$?skkvartetten / Daniel Bellqvist,,1983,1988
2XL,Washington DC,2007,2008
Leann Rimes & Brian McFadden,,1958,1980
The Bronx Horns,New York,1967,1999
D.R.S.,Texas,1982,2012
The Harvard Lampoon Comedians,,2015,2015
David Guetta - Joachim Garraud - Chris Willis,,1955,2001
Pam Thum,,1966,2004
Greek Gypsy Musicians,,1962,1970
Joey McIntyre,Needham,2014,2014
Wyclef Jean featuring will.i.am and Melissa JimA(c)nez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik,Croix-des-Bouquets,1989,1990
Clementina De Jesus,,1969,1973
The Disposable Heroes Of Hiphoprisy,San Fransisco,1984,2012
Jean Marc Thibault,,1957,1977
Bon Jovi / Ray Davies,Sayreville,1987,2003
Studio,,1969,2008
You Should Go Ahead,,2015,2017
Lil Wayne,New Orleans,2015,2017
The Bongo Man,,2013,2015
Chris Camozzi,,2005,2009
Juan Carmona; Ricardo Larroze,,1958,1974
Najoua Belyzel,Nancy,1992,2014
Vincent Baguian,,1967,1975
David Rose & His Orchestra,,1987,2005
Reptil,,1982,1982
Les Rythmes Digitales feat. Nik Kershaw,Paris,1984,1999
Douglas Miller,,2008,2017
Criminal Class USA is Hush Hush Revolution,,1998,2000
NoemA,,1988,2005
Total Fucking Destruction,Pennsylvania,1989,2009
Gary Go,,2002,2017
He Is Legend,Wilmington,1992,2008
Mister Ries featuring Six Foe,,1968,1974
PATSY CLINE & WILLIE NELSON,Gore,1975,1999
Norman Howard,NY - New York City,1970,2004
Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,Le Cannet,1964,1993
bel canto,Tromso,1991,2013
Shade Sheist / N.U.N.E. / King Arthur,Los Angeles,1975,1990
Remy Shand,,2002,2014
Maracaibo 15,,2014,2017
Dan Hicks,Little Rock AK,1968,2013
The Katinas,,1986,2015
Lit,Orange County,1998,2003
Ai Ai Ai,,1986,2015
Cachao,Havana,1973,1994
Charly Garcia,,1995,2011
Pictures of Then,Minnesota,1993,2012
Music Explosion,Mansfield,1969,2006
Janet Jackson Featuring Kanye West,Los Angeles &amp; New York,1993,2004
The Last Vegas,Normal,2007,2016
Beneath The Sky,Cincinnati,2003,2008
[kaleidoskop],,1966,2008
Bedrock,Detroit,1991,2011
Radio Birdman,,2003,2009
Digital Mystikz,,2003,2007
Richard Smith,New York,1957,1992
Franco_ Valeriana,Sona-Bata,1983,1987
Angelica Maria,New Orleans,1994,2012
Giorgos Sabanis,,2003,2014
Vana,Pretoria,2009,2011
The Zebras,,1999,2014
Vulture Industries,Bergen,1993,2008
Bo Carter,Bolton,1967,1968
Nicky B_ NaA<<lle,,1951,1993
Fredericks_ Goldman_ Jones,,1954,2001
Monique Morelli,,1948,1959
Alexander Zonjic,,1973,1989
Angela Lashley,Tennessee,1981,1987
Emilio Tuero,,1990,2009
Howie Day,Bangor,1996,2017
King Swamp,,1968,2010
Joe Lopez,Texas,2001,2007
El Gran Combo De Puerto Rico,HOUSTON,1986,2009
Ann Nesby / Jamecia Bennett,Joliet,1964,1969
Bobby Valentin,,1951,1999
Life In Your Way,Manchester,1994,2006
Mar Azul,Mexico,1993,2015
Punk'd Royal,,1988,1994
BuzzovA!"en,,1969,1969
22-20s,,2000,2007
Elvira,New York,1986,1994
Non Stop DJs,,1992,2013
Guy Forsyth,Austin,1997,2014
Helen Hobson,,1987,1996
Limbonic Art,Norway  (Sandefjord),1966,2008
Daryl Coley Featuring the New Generation Singers Reunion Choir,San Francisco,2004,2009
Trick Trick / Obie Trice,,1985,2005
Joey Negro,Isle of Wight,1994,2017
Rachel Loy,Austin,1966,1968
Earth,Georgia,1982,1996
Swami,Birmingham/ London,2001,2017
Archie Bell and The Drells,,1986,2005
Airto Moreira,Brazil,1984,2017
David Rose,Arizona,1995,1997
Luisito Rosario,Pennsylvania,1959,1975
Montserrat CaballA(c)/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,,1960,1990
Monomonkey,,1963,1963
Aram Shelton,Illinois,1991,1993
Konexion,,1996,2008
Tilman Sillescu,,2002,2017
Little Joe & The Thrillers,,2000,2000
Peter Tosh & Winston Scotland,Westmoreland,1959,1965
Sharon Shannon,,2003,2013
Birdapres,,1980,2009
Controlled Dissonance,,1961,1976
The Reverend Peyton's Big Damn Band,,2004,2007
(hed) p.e.,,1959,1979
Stargarden,key west florida,1986,2017
Ace Frehley,New York,1992,2014
Gal Costa / Maria BethAC/nia,,1949,1955
Leeroy Stagger,CANADA - Ontario,2002,2016
Doc Pomus,New York,1949,1984
Slim Harpo,Lobdell,1978,2016
Stimulator,Los Angeles,1993,2005
X (Australia),,2002,2008
Stephen Pearcy,California - LA,1998,2012
DJ DLG feat. MC Flipside,,1989,2007
Pat Green,San Antonio,1988,2015
Daddy Dog,,1989,1992
Riamiwo,,2009,2010
Abner Burnette,LA / NYC,2010,2010
Sub Swara,Brooklyn NY,2008,2015
Los JaigA1/4ey,,1948,1991
NG3,,1988,2013
Vienna Concert House Orchestra_ Wiener SA$?ngerknaben_ Ferdinand Grossmann,,1983,1990
Vuneny,,1999,2015
Livio Minafra,,2003,2017
Ras Michael and the Sons of Negus,,1968,1995
Fixx_ The,,1960,1999
Musical Youth,Birmingham,1970,2000
Fulanito,,1953,1987
Big Rich,New Jersey,1993,2014
Blessid Union Of Souls,Cincinnati,2001,2006
Kathy Troccoli with Aaron Jeoffrey,NASHVILLE,1996,2001
Laura Leon,NY - New York City,1987,2012
Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,Rio de Janeiro,2009,2010
Easy Star All-Stars,California,1992,2015
The Insects,,1982,2017
Disco D,St. Louis,1997,2008
Low Millions,Los Angeles,1984,2008
Devine and emilyPLAY,Florida,1964,1981
Blanks77,,1962,1967
Gall_ France,Paris,1989,2007
Cassidy featuring R. Kelly,Philadelphia,2001,2015
Frank Sinatra,,1958,1981
K.A.L.I.,,1984,2005
Wednesday 13,Arizona,1949,1960
Hawkshaw Hawkins,WILMINGTON,1951,1994
DJ X-Change featuring DJ Omega,,1998,2007
Dj Kali,,1972,1976
Virus,UK - England - South East,2011,2014
Dub Pistols feat. Rodney P & Terry Hall,London,1985,2017
Tigertailz,Cardiff,1991,2008
Chatelaine,United Kingdom,2002,2002
Monty,California - LA,1953,1990
Muzsikas,,1991,1991
Oui Oui,,1958,1974
C.L. Smooth,MOUNT PLEASANT,1987,2011
Oliver Kalkofe,,2007,2009
Big Joe Turner,Kansas City,1967,1993
Roger McGuinn,Chicago,1952,1955
Sane Band,,1961,2001
Dilated Peoples Featuring Black Thought,Los Angeles,1995,2016
Drop Dead_ Gorgeous,Denver,1993,2009
Hassan Annouri,,2015,2015
Willie Isz,,2000,2011
Justo Almario,California - LA,1990,2001
Dungeon Family,Atlanta,1971,1973
Semprini,,1970,1992
Daylight Torn,,1955,1992
Michael English,,1954,1968
X-Ecutioners featuring Big Pun,New York,2003,2008
Ultra X,,1954,1999
Jonathan Edwards / Will Ferrell,Aitkin,2001,2012
Hot Boys,,1987,1995
Freedom,Florida,1975,1990
Pedro Laza Y Sus Pelayeros,,1968,1980
Deep Blue Something,,1990,2008
Little Willie John,Cullendale,1971,1996
Lloyd Spiegel,,1980,1988
The Sex Pistols,,2006,2012
Toni Braxton Featuring Babyface,Severn,1991,2010
Winterlight,,1997,1999
Daara J,,2000,2009
Kaskaad,,2016,2016
Chantal Chamandy,Alexandria,1982,2016
Mouth Of The Architect,Dayton,1988,2006
